"ds" "trend" "additive_terms" "additive_terms_lower" "additive_terms_upper" "yearly" "yearly_lower" "yearly_upper" "multiplicative_terms" "multiplicative_terms_lower" "multiplicative_terms_upper" "yhat_lower" "yhat_upper" "trend_lower" "trend_upper" "yhat"
"2071" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1790.5276476327 3253.71380367549 688.631532313078 688.631532313078 731.213667485715
"2072" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1712.13917679417 3318.25828653279 688.631532313078 688.631532313078 731.213667485715
"2073" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1885.55714471264 3247.18746079304 688.631532313078 688.631532313078 731.213667485715
"2074" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1782.10632022462 3347.41809211512 688.631532313078 688.631532313078 731.213667485715
"2075" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1621.53201395989 3215.50755507493 688.631532313078 688.631532313078 731.213667485715
"2076" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1816.63304228202 3173.7566130572 688.631532313078 688.631532313078 731.213667485715
"2077" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1725.88467022424 3182.94632784228 688.631532313078 688.631532313078 731.213667485715
"2078" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1687.85709865366 3261.62662198327 688.631532313078 688.631532313078 731.213667485715
"2079" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1836.36057648909 3229.41060703245 688.631532313078 688.631532313078 731.213667485715
"2080" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1667.75199964408 3332.83190111882 688.631532313078 688.631532313078 731.213667485715
"2081" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1708.2691355474 3304.36231331894 688.631532313078 688.631532313078 731.213667485715
"2082" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -2012.57106510581 3159.6846872094 688.631532313078 688.631532313078 731.213667485715
"2083" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1711.5004663897 3475.32194172796 688.631532313078 688.631532313078 731.213667485715
"2084" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1734.7359160049 3536.31673502458 688.631532313078 688.631532313078 731.213667485715
"2085" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1767.57222073544 3240.63480157109 688.631532313078 688.631532313078 731.213667485715
"2086" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1811.51244505511 3215.0991193568 688.631532313078 688.631532313078 731.213667485715
"2087" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1733.41361150017 3225.89063170666 688.631532313078 688.631532313078 731.213667485715
"2088" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1661.66065065914 3336.61908002917 688.631532313078 688.631532313078 731.213667485715
"2089" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1855.69728321402 3218.45005812424 688.631532313078 688.631532313078 731.213667485715
"2090" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1849.12291188647 3382.46659715561 688.631532313078 688.631532313078 731.213667485715
"2091" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1848.81095947546 3147.16029680398 688.631532313078 688.631532313078 731.213667485715
"2092" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1748.3440296033 3393.95061092158 688.631532313078 688.631532313078 731.213667485715
"2093" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1886.17331773274 3239.92290399855 688.631532313078 688.631532313078 731.213667485715
"2094" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1886.11279685763 3081.88701619403 688.631532313078 688.631532313078 731.213667485715
"2095" 2006-06-01 688.631532313078 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 42.5821351726377 0 0 0 -1730.08895731766 3471.8704672265 688.631532313078 688.631532313078 731.213667485715
"2096" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2105.61596555361 3374.52862495123 696.162972902492 696.162972902492 659.273372673478
"2097" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1919.37091367911 3132.40701362536 696.162972902492 696.162972902492 659.273372673478
"2098" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1978.62110954478 3307.76940155748 696.162972902492 696.162972902492 659.273372673478
"2099" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1685.06107800374 3228.64402762909 696.162972902492 696.162972902492 659.273372673478
"2100" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2000.42821707674 3458.96820626311 696.162972902492 696.162972902492 659.273372673478
"2101" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1867.55749759786 3217.40406576871 696.162972902492 696.162972902492 659.273372673478
"2102" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1955.36322721344 3195.01475563117 696.162972902492 696.162972902492 659.273372673478
"2103" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1933.2249983511 3277.44642694311 696.162972902492 696.162972902492 659.273372673478
"2104" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1842.71292407134 3128.36810775126 696.162972902492 696.162972902492 659.273372673478
"2105" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1851.95967617993 3161.4481279147 696.162972902492 696.162972902492 659.273372673478
"2106" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1862.12910719207 3104.45029215536 696.162972902492 696.162972902492 659.273372673478
"2107" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1726.95411523822 3120.59567979141 696.162972902492 696.162972902492 659.273372673478
"2108" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1867.47683761709 3112.02639339539 696.162972902492 696.162972902492 659.273372673478
"2109" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1766.72509834596 3150.10135620852 696.162972902492 696.162972902492 659.273372673478
"2110" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1914.69843745216 3047.52699254422 696.162972902492 696.162972902492 659.273372673478
"2111" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1939.98860198858 3233.9878637086 696.162972902492 696.162972902492 659.273372673478
"2112" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1915.69655509904 3268.42440113994 696.162972902492 696.162972902492 659.273372673478
"2113" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2038.51106000334 3129.46016361905 696.162972902492 696.162972902492 659.273372673478
"2114" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1834.28555811899 3259.61789794847 696.162972902492 696.162972902492 659.273372673478
"2115" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1908.34312435708 3151.10672798861 696.162972902492 696.162972902492 659.273372673478
"2116" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1756.96588087486 3418.23018751801 696.162972902492 696.162972902492 659.273372673478
"2117" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2111.93602652899 3063.4636835307 696.162972902492 696.162972902492 659.273372673478
"2118" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1927.70776774352 3086.21732306434 696.162972902492 696.162972902492 659.273372673478
"2119" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2133.95936819169 3370.97373325735 696.162972902492 696.162972902492 659.273372673478
"2120" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1826.31980804727 3270.08796939573 696.162972902492 696.162972902492 659.273372673478
"2121" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1805.67370423956 3111.63494787271 696.162972902492 696.162972902492 659.273372673478
"2122" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1740.16677040968 3147.48749214679 696.162972902492 696.162972902492 659.273372673478
"2123" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1928.14949407147 3304.94364550213 696.162972902492 696.162972902492 659.273372673478
"2124" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1872.49514391174 3277.03745118985 696.162972902492 696.162972902492 659.273372673478
"2125" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1944.87875936705 3207.85955927601 696.162972902492 696.162972902492 659.273372673478
"2126" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2099.64138389381 3091.72881511027 696.162972902492 696.162972902492 659.273372673478
"2127" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -2079.15277501684 3202.74761612766 696.162972902492 696.162972902492 659.273372673478
"2128" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1854.053637387 3378.23337394347 696.162972902492 696.162972902492 659.273372673478
"2129" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1956.82292478461 3206.49290049251 696.162972902492 696.162972902492 659.273372673478
"2130" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1883.56349876144 3189.47139973181 696.162972902492 696.162972902492 659.273372673478
"2131" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1777.28177801331 3252.58896740377 696.162972902492 696.162972902492 659.273372673478
"2132" 2006-07-01 696.162972902492 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 -36.8896002290138 0 0 0 -1890.74827997501 3117.99990829896 696.162972902492 696.162972902492 659.273372673478
"2133" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1763.85733001085 3411.415207177 703.945461511554 703.945461511554 830.036208155737
"2134" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1662.89342276082 3347.39280904842 703.945461511554 703.945461511554 830.036208155737
"2135" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1794.52516993876 3344.81515506737 703.945461511554 703.945461511554 830.036208155737
"2136" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1708.55272110513 3132.0768143276 703.945461511554 703.945461511554 830.036208155737
"2137" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1509.9010657737 3285.17275580655 703.945461511554 703.945461511554 830.036208155737
"2138" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1642.2853638458 3495.4050992714 703.945461511554 703.945461511554 830.036208155737
"2139" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1812.90201734904 3545.09493074816 703.945461511554 703.945461511554 830.036208155737
"2140" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1733.67914311827 3365.24586165682 703.945461511554 703.945461511554 830.036208155737
"2141" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1701.1178739312 3297.92031662679 703.945461511554 703.945461511554 830.036208155737
"2142" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1662.5676910006 3546.94409653904 703.945461511554 703.945461511554 830.036208155737
"2143" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1849.19832842526 3263.70537172127 703.945461511554 703.945461511554 830.036208155737
"2144" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1576.23901291287 3567.87329426859 703.945461511554 703.945461511554 830.036208155737
"2145" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1706.23269084783 3323.81313758465 703.945461511554 703.945461511554 830.036208155737
"2146" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1697.63506785649 3487.28602427492 703.945461511554 703.945461511554 830.036208155737
"2147" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1671.4669467051 3473.30836414426 703.945461511554 703.945461511554 830.036208155737
"2148" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1668.64889778125 3372.13198522069 703.945461511554 703.945461511554 830.036208155737
"2149" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1832.83168679971 3270.27625954542 703.945461511554 703.945461511554 830.036208155737
"2150" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1986.99208135452 3431.26234394602 703.945461511554 703.945461511554 830.036208155737
"2151" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1623.48725714224 3445.41711991134 703.945461511554 703.945461511554 830.036208155737
"2152" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1709.49984553515 3419.57407028375 703.945461511554 703.945461511554 830.036208155737
"2153" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1854.64179804151 3487.23989155929 703.945461511554 703.945461511554 830.036208155737
"2154" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1812.86681997254 3235.51905971682 703.945461511554 703.945461511554 830.036208155737
"2155" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1829.4232283995 3265.61680456321 703.945461511554 703.945461511554 830.036208155737
"2156" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1734.84892013002 3500.94090458387 703.945461511554 703.945461511554 830.036208155737
"2157" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1867.15266626122 3207.4466671417 703.945461511554 703.945461511554 830.036208155737
"2158" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1800.57914968615 3484.54845888543 703.945461511554 703.945461511554 830.036208155737
"2159" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1649.11859167657 3386.04936022657 703.945461511554 703.945461511554 830.036208155737
"2160" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1678.53756429396 3421.42952939285 703.945461511554 703.945461511554 830.036208155737
"2161" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1751.97439024837 3200.59874066691 703.945461511554 703.945461511554 830.036208155737
"2162" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1644.66852008118 3394.07523124698 703.945461511554 703.945461511554 830.036208155737
"2163" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1891.48928154167 3427.81999487821 703.945461511554 703.945461511554 830.036208155737
"2164" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1649.4950963924 3610.11313257269 703.945461511554 703.945461511554 830.036208155737
"2165" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1719.83303161587 3381.45266718884 703.945461511554 703.945461511554 830.036208155737
"2166" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1702.73132283309 3445.46502491982 703.945461511554 703.945461511554 830.036208155737
"2167" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1817.50845278612 3461.25062462859 703.945461511554 703.945461511554 830.036208155737
"2168" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1659.52117984474 3391.89318577996 703.945461511554 703.945461511554 830.036208155737
"2169" 2006-08-01 703.945461511554 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 126.090746644183 0 0 0 -1681.25516949639 3441.96482179892 703.945461511554 703.945461511554 830.036208155737
"2170" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1748.85771381012 3388.11718849147 711.712021275183 711.712021275183 742.493740678529
"2171" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1707.56184399303 3266.02327168956 711.712021275183 711.712021275183 742.493740678529
"2172" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1850.95136969965 3435.92048656645 711.712021275183 711.712021275183 742.493740678529
"2173" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1773.30835991378 3411.66068992129 711.712021275183 711.712021275183 742.493740678529
"2174" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1973.21117872445 3487.95640670509 711.712021275183 711.712021275183 742.493740678529
"2175" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1845.97947767498 3212.36125791541 711.712021275183 711.712021275183 742.493740678529
"2176" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1906.22960662643 3246.92451434192 711.712021275183 711.712021275183 742.493740678529
"2177" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1981.57236429845 3365.62296343019 711.712021275183 711.712021275183 742.493740678529
"2178" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1718.412519395 3232.32270901697 711.712021275183 711.712021275183 742.493740678529
"2179" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1818.48603890345 3257.63798572094 711.712021275183 711.712021275183 742.493740678529
"2180" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1873.70721114483 3342.58961258925 711.712021275183 711.712021275183 742.493740678529
"2181" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1692.71620919984 3193.83727615696 711.712021275183 711.712021275183 742.493740678529
"2182" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1754.63451637439 3277.71526100743 711.712021275183 711.712021275183 742.493740678529
"2183" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1804.28616406967 3477.48366805501 711.712021275183 711.712021275183 742.493740678529
"2184" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1813.88234231752 3368.79054114385 711.712021275183 711.712021275183 742.493740678529
"2185" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1641.55329206305 3302.27360422209 711.712021275183 711.712021275183 742.493740678529
"2186" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1705.00689500189 3197.5194623346 711.712021275183 711.712021275183 742.493740678529
"2187" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1925.45091147547 3338.07070006551 711.712021275183 711.712021275183 742.493740678529
"2188" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1744.15068760271 3195.39057476134 711.712021275183 711.712021275183 742.493740678529
"2189" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1754.52161984241 3128.55046868897 711.712021275183 711.712021275183 742.493740678529
"2190" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1700.76467294123 3393.08930571463 711.712021275183 711.712021275183 742.493740678529
"2191" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1914.81614746999 3285.09023847533 711.712021275183 711.712021275183 742.493740678529
"2192" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1780.57553575027 3121.21220465841 711.712021275183 711.712021275183 742.493740678529
"2193" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1899.03009276456 3409.8559804087 711.712021275183 711.712021275183 742.493740678529
"2194" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1751.58808883955 3269.96574596327 711.712021275183 711.712021275183 742.493740678529
"2195" 2006-09-01 711.712021275183 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 30.7817194033467 0 0 0 -1848.83368546862 3526.99037600487 711.712021275183 711.712021275183 742.493740678529
